Comprobante;Edificio_ID;Nro_Medidor;Medida;Consumo (comprobante);Fecha pago;Importe;Servicio_ID;SEDE_ID
FC.B: 00006-10647336;22;1020;kw ;365.59;45162;14076.61;4;4
FC.B: 00006-10594663;22;1020;kw ;374.44;45121;3451.35;4;4
FC.B: 00006-10541233;22;1020;kw ;374.44;45121;14062.61;4;4
FC.B: 80001-57592112;25;8400/0-0904-0043915/2;m3 ;2337.9;45162;16818.53;3;4
FC.B: 80001-57592118;24;8400/0-0607-0038324/5;m3 ;1927.86;45162;16767.07;3;4
FC.B: 80001-57591987;26;8400/0-9406-0002606/0;m3 ;1835.08;45162;13564.89;3;4
FC.B: 00006-10705970;26;12641;kw ;3458.51;45162;29613.69;4;4
FC.B: 00006-10652082;26;12641;kw ;3458.51;45162;113828.12;4;4
FC.B: 00006-10599410;26;12641;kw ;3243.46;45121;29217.72;4;4
FC.B: 00006-10545970;26;12641;kw ;3243.46;45121;104403.55;4;4
FC.B: 00006-10729138;23;77572;kw ;19344.38;45162;102435.43;4;4
FC.B: 00006-10675536;23;77572;kw ;19344.38;45162;634888.67;4;4
FC.B: 00006-10622513;23;77572;kw ;26990.04;45121;104908.9;4;4
FC.B: 00006-10569170;23;77572;kw ;26990.04;45121;707850.53;4;4
FC.B: 00006-10624340;25;82013;kw ;2650.18;45139;4074.41;4;4
FC.B: 00006-10571011;25;82013;kw ;2650.18;45139;85611.04;4;4
FC.B: 00006-10730974;25;82013;kw ;2273.21;45168;3785.01;4;4
FC.B: 00006-10677400;25;82013;kw ;2273.21;45168;77233.82;4;4
FC.B: 00006-10734058;27;86982;kw ;12442.54;45162;161326.27;4;4
FC.B: 00006-10680510;27;86982;kw ;12442.54;45162;330216.54;4;4
FC.B: 00006-10627412;27;86982;kw ;12585.49;45121;160977.26;4;4
FC.B: 00006-10574115;27;86982;kw ;12585.49;45121;275224.18;4;4
FC.B: 00006-10726024;28;69348;kw ;5660.88;45162;13575.12;4;4
FC.B: 00006-10672399;28;69348;kw ;5660.88;45162;186540.47;4;4
FC.B: 00006-10619401;28;69348;kw ;4055.59;45121;12954.24;4;4
FC.B: 00006-10566057;28;69348;kw ;4055.59;45121;131369.77;4;4
FC.B: 00057-00054664;29;64213500041;kw ;1.27;45162;3506.24;2;4
FACT: 00057-00054664;29;64213500041;kw ;1.27;45173;3506.24;2;4
FC.B: 00057-00054663;29;24213500010;kw ;6686.79;45162;124057.31;2;4
FACT: 00057-00054663;29;24213500010;kw ;6686.79;45173;124057.31;2;4
FACT: 00057-00553808;29;74213500042;kw ;432.63;45226;10376.67;2;4
FC.B: 00057-00553808;29;74213500042;kw ;432.63;45195;10376.67;2;4
FACT: 00047-07259441;23;47-005286-000-01;m3 ;163.19;45226;11158.25;7;4
FC.B: 00047-07259441;23;47-005286-000-01;m3 ;163.19;45195;11158.28;7;4
FACT: 00047-07205596;26;47-005029-000-01;m3 ;0;45226;24801.96;7;4
FC.B: 00047-07205596;26;47-005029-000-01;m3 ;0;45195;24801.99;7;4
FACT: 00033-01382919;29;33-010803-001-00;m3 ;354.2;45226;46953.71;7;4
FC.B: 00033-01382919;29;33-010803-001-00;m3 ;354.2;45195;46953.74;7;4
FACT: 00047-07256276;25;47-000042-005-01;m3 ;58.19;45226;2845.41;7;4
FC.B: 00047-07256276;25;47-000042-005-01;m3 ;58.19;45195;2845.44;7;4
FACT: 00047-07239916;24;47-000444-001-00;m3 ;17.71;45226;1358.45;7;4
FC.B: 00047-07239916;24;47-000444-001-00;m3 ;17.71;45195;1358.45;7;4
FACT: 00033-01377942;14;33-043912-000-00;m3 ;1.27;45226;2445.2;7;4
FC.B: 00033-01377942;14;33-043912-000-00;m3 ;1.27;45195;2445.22;7;4
FC.B: 00006-10630666;27;91884;kw ;285.89;45139;2559.17;4;4
FC.B: 00006-10577420;27;91884;kw ;285.89;45139;11290.02;4;4
FC.B: 00006-10737337;27;91884;kw ;346.61;45168;2583.49;4;4
FC.B: 00006-10683841;27;91884;kw ;346.61;45168;13796.15;4;4
FC.B: 80001-02604011;23;8400/0-1008-0046871/3;m3 ;12342.53;45162;87367.49;3;4
FC.B: 80001-57593735;18;8430/0-1711-0007938/4;m3 ;543.14;45162;5216.04;3;4
FC.B: 80001-57593734;30;8430/0-1711-0007945/1;m3 ;0;45162;1764.67;3;4
FC.B: 80001-57592028;27;8400/0-1107-0048924/2;m3 ;667.16;45162;5911.44;3;4
FC.B: 80001-57592029;27;8400/0-1107-0048926/6;m3 ;732.18;45162;6318.8;3;4
FC.B: 80001-57592033;27;8400/0-1107-0048927/8;m3 ;582.33;45162;5373.18;3;4
FC.B: 80001-57592034;27;8400/0-1107-0048928/0;m3 ;401.41;45162;4188.36;3;4
FC.B: 80001-57592030;27;8400/0-1107-0048929/1;m3 ;0;45162;1597.24;3;4
FC.B: 80001-57592031;27;8400/0-1107-0048930/8;m3 ;559.74;45162;5197.1;3;4
FC.B: 80001-57564262;4;8332/0-1312-00433673;m3 ;1920.8;45162;14294.2;3;3
FC.B: 80001-57564259;4;8332/0-1312-00433648;m3 ;1966.85;45162;14605.83;3;3
FC.B: 80001-57564313;2;8332/0-0905-00364852;m3 ;2541.18;45162;18425.03;3;3
FC.B: 80001-57564900;7;8336/0-1003-00147184;m3 ;1662.01;45162;12704.02;3;3
FC.B: 80001-02584645;6;8336/0-0904-00141582;m3 ;1959;45162;15376.14;3;3
FC.B: 80001-57565157;8;8360/0-1411-00058816;m3 ;262.87;45162;3320.09;3;3
FC.B: 80001-57542256;13;8500/0-1305-00351409;m3 ;11944.74;45162;90502.71;3;2
FC.B: 80001-57564261;4;8332/0-1312-00433685;m3 ;2142.94;45162;15772.33;3;3
FACT: 00004-01416831;10;40-906250-003-00;m3 ;125.24;45226;6383.2;7;3
FC.B: 00004-01416831;10;40-906250-003-00;m3 ;125.24;45195;6383.21;7;3
FC.B: 00046-00784032;10;44213500012;kw ;860.2;45162;40220.86;2;3
FACT: 00046-00784032;10;44213500012;kw ;860.2;45195;40220.86;2;3
FC.B: 00066-00000067;8;54213500040;kw ;14377.99;45162;648259.87;2;3
FC.B: 00063-00000056;9;74213500029;kw ;60133.04;45162;1135980.22;2;3
FC.B: 00045-01109386;7;34213500011;kw ;4623.58;45162;67433.82;2;3
FACT: 00045-01109386;7;34213500011;kw ;4623.58;45173;67433.82;2;3
FC.B: 00044-02291219;5;94213500044;kw ;710.93;45162;12820.35;2;3
FACT: 00044-02291219;5;94213500044;kw ;710.93;45173;12820.35;2;3
FC.B: 00044-02291218;3;84213500043;kw ;103.73;45162;3364.49;2;3
FACT: 00044-02291218;3;84213500043;kw ;103.73;45173;3364.49;2;3
FC.B: 00065-00000206;4;14213500045;kw ;7595.06;45162;180061.32;2;3
FC.B: 00044-02291217;2;24213500003;kw ;3210.57;45162;56242.98;2;3
FACT: 00044-02291217;2;24213500003;kw ;3210.57;45173;56242.98;2;3
FC.B: 00064-00000205;1;54213500039;kw ;33651.53;45162;1418744.96;2;3
FC.B: 80001-57564260;4;8332/0-1312-00433594;m3 ;2787.73;45162;20032.4;3;3
FC.B: 00065-00000670;21;34213500037;kw ;12419.77;45519;2829116.4;2;1
FC.B: 80001-66707951;21;8336/0-1308-0017260/0;m3 ;3397.92;45526;297112.79;3;1
FC.B: 80001-66696285;19;8500/0-09-06-0030831/1;m3 ;731.98;45526;81687.43;3;1
FC.B: 80001-66696279;19;8500/0-09-06-0030825/6;m3 ;715.79;45526;80195.21;3;1
FC.B: 80001-66696278;19;8500/0-09-06-0030824/4;m3 ;769.8;45526;85247.95;3;1
FC.B: 80001-66696390;20;8500/0-13-09-0035488/8;m3 ;3938.2;45526;378405.36;3;1
FC.B: 80001-66696284;19;8500/0-09-06-0030830/0;m3 ;221.48;45526;34318.23;3;1
FC.B: 80001-66696283;19;8500/0-09-06-0030829/3;m3 ;483.48;45526;58606.28;3;1
FC.B: 80001-66696282;19;8500/0-09-06-0030828/1;m3 ;1277.6;45526;132424.45;3;1
FC.B: 80001-66696281;19;8500/0-09-06-0030827/0;m3 ;507.8;45526;60832.55;3;1
FC.B: 80001-66696280;19;8500/0-09-06-0030826/8;m3 ;332.21;45526;44534.97;3;1
FC.B: 00068-00001923;13;54213500027;kw ;143104.39;45519;9405920.4;2;2
FC.B: 00006-12022777;24;67886;kw ;685.63;0/1/1900;45436.38;4;4
FC.B: 00006-11969326;24;67886;kw ;685.63;0/1/1900;164465.43;4;4
FC.B: 80001-66696342;12;8500/0-9706-00188971;m3 ;7835.87;45526;737654.99;3;2
FC.B: 80001-66696339;12;8500/0-0311-00248514;m3 ;5434.59;45526;516119.03;3;2
FC.B: 80001-66684694;27;8400/0-1107-0048931/0;m3 ;217.73;45526;31965.84;3;4
FC.B: 80001-66684689;27;8400/0-1107-0048932/1;m3 ;448.57;45526;51342.9;3;4
FC.B: 80001-66684707;27;8400/0-1905-0062792/0;m3 ;424.96;45526;49250.43;3;4
FC.B: 80001-66684708;27;8400/0-1905-0062793/1;m3 ;461.7;45526;52335.69;3;4
FC.B: 80001-66684706;27;8400/0-1905-0062795/5;m3 ;293.81;45526;38235.3;3;4
FC.B: 80001-66684705;27;8400/0-1905-0062796/7;m3 ;490.54;45526;54757.98;3;4
FC.B: 80001-66684702;27;8400/0-1703-0057812/7;m3 ;537.78;45526;58840.42;3;4
FC.B: 80001-66684703;27;8400/0-1703-0057820/6;m3 ;550.88;45526;59994.74;3;4
FC.B: 80001-66684704;27;8400/0-1703-0057821/8;m3 ;477.44;45526;53769.81;3;4
FC.B: 80001-66684709;27;8400/0-1703-0057822/0;m3 ;508.91;45526;56430.85;3;4
FC.B: 80001-66684695;27;8400/0-1107-0048933/3;m3 ;309.55;45526;39658.29;3;4
FC.B: 80001-66684696;27;8400/0-1107-0048934/5;m3 ;369.89;45526;44679.81;3;4
FC.B: 80001-66684690;27;8400/0-1107-0048935/7;m3 ;154.76;45526;26610.72;3;4
FC.B: 80001-66684691;27;8400/0-1107-0048936/9;m3 ;537.78;45526;58830.92;3;4
FC.B: 80001-66684697;27;8400/0-1107-0048940/0;m3 ;438.07;45526;50446.67;3;4
FC.B: 80001-66684698;27;8400/0-1107-0048937/1;m3 ;456.44;45526;51998.79;3;4
FC.B: 80001-66684692;27;8400/0-1107-0048938/2;m3 ;516.78;45526;57080.1;3;4
FC.B: 80001-66684686;27;8400/0-1107-0048939/4;m3 ;367.25;45526;44524;3;4
FC.B: 80001-66684699;27;8400/0-1107-0048941/2;m3 ;503.67;45526;56106.98;3;4
FC.B: 80001-66684700;27;8400/0-1107-0048942/4;m3 ;0;45526;13592.5;3;4
FC.B: 80001-66686493;27;8400/0-1107-0048943/6;m3 ;466.94;45526;52961.05;3;4
FC.B: 80001-66684701;27;8400/0-1107-0048944/8;m3 ;0;45526;13592.5;3;4
FC.B: 80001-66685994;14;8430/0-02-06-0002739/8;m3 ;2096.03;45526;187584.25;3;4
FC.B: 80001-66685971;29;8430/0-1003-0005057/1;m3 ;4384.01;45526;376944.79;3;4
FC.B: 80001-66684640;26;8400/0-9406-0002605/8;m3 ;386.56;45526;46176.17;3;4
FC.B: 00006-11998061;22;1020;kw ;314.99;45519;13952.85;4;4
FC.B: 00006-11945697;22;1020;kw ;314.99;45519;78750.78;4;4
FC.B: 80001-66684774;25;8400/0-0904-0043915/2;m3 ;3132.24;45526;276826.68;3;4
FC.B: 80001-66684778;24;8400/0-0607-0038324/5;m3 ;1594.96;45526;147752.81;3;4
FC.B: 80001-66684639;26;8400/0-9406-0002606/0;m3 ;3630.55;45526;318391.1;3;4
FC.B: 00006-12002865;26;12641;kw ;1922.8;45519;117171.83;4;4
FC.B: 00006-11950277;26;12641;kw ;1922.8;45519;390054.17;4;4
FC.B: 00006-12026443;23;77572;kw ;18260.28;45519;424903.8;4;4
FC.B: 00006-11972829;23;77572;kw ;18260.28;45519;3473435.42;4;4
FC.B: 00006-12028291;25;82013;kw ;1287.77;0/1/1900;21710.31;4;4
FC.B: 00006-01197588;25;82013;kw ;1287.77;0/1/1900;273786.8;4;4
FC.B: 00006-12031418;27;86982;kw ;10490.65;45519;670887.55;4;4
FC.B: 00006-11977547;27;86982;kw ;10490.65;45519;1600962.26;4;4
FC.B: 00006-12023326;28;69348;kw ;5965.74;45519;61898.52;4;4
FC.B: 00006-11969853;28;69348;kw ;5965.74;45519;1133027.28;4;4
FC.B: 00006-12034733;27;91884;kw ;325.11;0/1/1900;13379.35;4;4
FC.B: 00006-11980715;27;91884;kw ;325.11;0/1/1900;79458.01;4;4
FC.B: 80001-66684596;23;8400/0-1008-0046871/3;m3 ;11298.65;45526;958456.44;3;4
FC.B: 80001-66685990;18;8430/0-1711-0007938/4;m3 ;523.99;45526;56946.47;3;4
FC.B: 80001-66685989;30;8430/0-1711-0007945/1;m3 ;0;45526;13439.03;3;4
FC.B: 80001-66684682;27;8400/0-1107-0048924/2;m3 ;647.96;45526;68151.86;3;4
FC.B: 80001-66684683;27;8400/0-1107-0048926/6;m3 ;729.27;45526;74960.82;3;4
FC.B: 80001-66684687;27;8400/0-1107-0048927/8;m3 ;438.07;45526;50529.2;3;4
FC.B: 80001-66684688;27;8400/0-1107-0048928/0;m3 ;414.46;45526;48514.12;3;4
FC.B: 80001-66684684;27;8400/0-1107-0048929/1;m3 ;380.36;45526;45583.39;3;4
FC.B: 80001-66684685;27;8400/0-1107-0048930/8;m3 ;459.07;45526;52188;3;4
FC.B: 80001-66707313;4;8332/0-1312-00433673;m3 ;1103.33;45526;104961.88;3;3
FC.B: 80001-66707310;4;8332/0-1312-00433648;m3 ;3013.58;45526;262974.8;3;3
FC.B: 80001-66707362;2;8332/0-0905-00364852;m3 ;3241.39;45526;282121.35;3;3
FC.B: 80001-66707967;7;8336/0-1003-00147184;m3 ;2321.4;45526;207484.42;3;3
FC.B: 80001-03018061;6;8336/0-0904-00141582;m3 ;2903.83;45526;270344.5;3;3
FC.B: 80001-66708215;8;8360/0-1411-00058816;m3 ;282.7;45526;36780.79;3;3
FC.B: 80001-66696463;13;8500/0-1305-00351409;m3 ;11219.13;45526;1049481.13;3;2
FC.B: 80001-66707312;4;8332/0-1312-00433685;m3 ;2525.04;45526;222765.4;3;3
FC.B: 00066-00000427;8;54213500040;kw ;48866.95;45519;5923865.34;2;3
FC.B: 00065-00000285;9;74213500029;kw ;44937.86;45519;6738697.54;2;3
FC.B: 00064-00001379;4;14213500045;kw ;8182.02;45519;851698.54;2;3
FC.B: 00064-00001378;1;54213500039;kw ;30053.87;45519;5248198.29;2;3
FC.B: 80001-66707311;4;8332/0-1312-00433594;m3 ;856.3;45526;84412.39;3;3
FC.B: 00065-00000162;21;34213500037;kw ;18509.48;45195;701019.14;2;1
FC.B: 80001-58278511;21;8336/0-1308-0017260/0;m3 ;3026.16;45195;21819.18;3;1
FC.B: 80001-58263009;19;8500/0-09-06-0030831/1;m3 ;648.54;45195;6439.71;3;1
FC.B: 80001-58263003;19;8500/0-09-06-0030825/6;m3 ;856.63;45195;8006.27;3;1
FC.B: 80001-58263002;19;8500/0-09-06-0030824/4;m3 ;859.34;45195;8029.64;3;1
FC.B: 80001-58263112;20;8500/0-13-09-0035488/8;m3 ;3921.1;45195;36911.55;3;1
FC.B: 80001-58263008;19;8500/0-09-06-0030830/0;m3 ;540.46;45195;5623.58;3;1
FC.B: 80001-58263007;19;8500/0-09-06-0030829/3;m3 ;426.96;45195;4776.64;3;1
FC.B: 80001-58263006;19;8500/0-09-06-0030828/1;m3 ;1697.05;45195;14301.02;3;1
FC.B: 80001-58263005;19;8500/0-09-06-0030827/0;m3 ;526.95;45195;5528.27;3;1
FC.B: 80001-58263004;19;8500/0-09-06-0030826/8;m3 ;397.24;45195;4562.47;3;1
FC.B: 00068-00000493;13;54213500027;kw ;106809.01;45195;2051178.67;2;2
FC.B: 00006-10832284;24;67886;kw ;770.39;45197;10896.28;4;4
FC.B: 00006-10778803;24;67886;kw ;770.39;45197;31008.55;4;4
FC.B: 80001-58263063;12;8500/0-9706-00188971;m3 ;9455.47;45195;71980.54;3;2
FC.B: 80001-58263060;12;8500/0-0311-00248514;m3 ;5339.82;45195;41456.3;3;2
FC.B: 80001-58289841;27;8400/0-1107-0048931/0;m3 ;410.77;45195;4244.71;3;4
FC.B: 80001-58289836;27;8400/0-1107-0048932/1;m3 ;399.74;45195;4180.16;3;4
FC.B: 80001-58289854;27;8400/0-1905-0062792/0;m3 ;413.53;45195;4238.9;3;4
FC.B: 80001-58289855;27;8400/0-1905-0062793/1;m3 ;399.74;45195;4149.07;3;4
FC.B: 80001-58289853;27;8400/0-1905-0062795/5;m3 ;264.64;45195;3284.48;3;4
FC.B: 80001-58289852;27;8400/0-1905-0062796/7;m3 ;330.82;45195;3707.21;3;4
FC.B: 80001-58289849;27;8400/0-1703-0057812/7;m3 ;504.51;45195;4848.47;3;4
FC.B: 80001-58289850;27;8400/0-1703-0057820/6;m3 ;625.8;45195;5648.5;3;4
FC.B: 80001-58289851;27;8400/0-1703-0057821/8;m3 ;239.84;45195;3161;3;4
FC.B: 80001-58289856;27;8400/0-1703-0057822/0;m3 ;515.54;45195;4916.75;3;4
FC.B: 80001-58289842;27;8400/0-1107-0048933/3;m3 ;363.89;45195;3937.79;3;4
FC.B: 80001-58289843;27;8400/0-1107-0048934/5;m3 ;237.09;45195;3123.26;3;4
FC.B: 80001-58289837;27;8400/0-1107-0048935/7;m3 ;336.34;45195;3756.42;3;4
FC.B: 80001-58289838;27;8400/0-1107-0048936/9;m3 ;317.03;45195;3640.16;3;4
FC.B: 80001-58289844;27;8400/0-1107-0048940/0;m3 ;408.01;45195;4234.19;3;4
FC.B: 80001-58289845;27;8400/0-1107-0048937/1;m3 ;311.52;45195;3616.06;3;4
FC.B: 80001-58289839;27;8400/0-1107-0048938/2;m3 ;226.06;45195;3060.99;3;4
FC.B: 80001-58289833;27;8400/0-1107-0048939/4;m3 ;322.55;45195;3673.2;3;4
FC.B: 80001-58289846;27;8400/0-1107-0048941/2;m3 ;1080.69;45195;8566.23;3;4
FC.B: 80001-58289847;27;8400/0-1107-0048942/4;m3 ;0;45195;1616.55;3;4
FC.B: 80001-58289840;27;8400/0-1107-0048943/6;m3 ;931.82;45195;7622.16;3;4
FC.B: 80001-58289848;27;8400/0-1107-0048944/8;m3 ;0;45195;1584.05;3;4
FC.B: 80001-02634826;14;8430/0-02-06-0002739/8;m3 ;1980.18;45195;15036.45;3;4
FC.B: 80001-58291375;29;8430/0-1003-0005057/1;m3 ;7699.3;45195;50302.62;3;4
FC.B: 80001-58289788;26;8400/0-9406-0002605/8;m3 ;615.88;45195;5590.75;3;4
FC.B: 00006-10807911;22;1020;kw ;139.15;45195;3955.19;4;4
FC.B: 00006-10754473;22;1020;kw ;139.15;45195;10130.44;4;4
FC.B: 80001-58289913;25;8400/0-0904-0043915/2;m3 ;2561.14;45195;18249.13;3;4
FC.B: 80001-58289919;24;8400/0-0607-0038324/5;m3 ;1681.69;45195;14826.85;3;4
FC.B: 80001-58289787;26;8400/0-9406-0002606/0;m3 ;3922.92;45195;26856.12;3;4
FC.B: 00006-10812721;26;12641;kw ;2025.27;45195;33106.43;4;4
FC.B: 00006-10759201;26;12641;kw ;2025.27;45195;76564.93;4;4
FC.B: 00006-10835936;23;77572;kw ;25918.59;45195;117916.24;4;4
FC.B: 00006-10782454;23;77572;kw ;25918.59;45195;689576.16;4;4
FC.B: 00006-10837757;25;82013;kw ;2093.58;45197;3644.43;4;4
FC.B: 00006-10784273;25;82013;kw ;2093.58;45197;78824.96;4;4
FC.B: 00006-10840850;27;86982;kw ;14536.12;45195;188735.91;4;4
FC.B: 00006-10787368;27;86982;kw ;14536.12;45195;352466.74;4;4
FC.B: 00006-10832832;28;69348;kw ;3950.6;45195;14162.95;4;4
FC.B: 00006-10779355;28;69348;kw ;3950.6;45195;149303.79;4;4
FC.B: 00006-10844122;27;91884;kw ;293.48;45197;2850.37;4;4
FC.B: 00006-10790696;27;91884;kw ;293.48;45197;13816.82;4;4
FC.B: 80001-02633555;23;8400/0-1008-0046871/3;m3 ;12326.08;45195;87246.29;3;4
FC.B: 80001-58291397;18;8430/0-1711-0007938/4;m3 ;375.93;45195;4155.37;3;4
FC.B: 80001-58291396;30;8430/0-1711-0007945/1;m3 ;0;45195;1764.77;3;4
FC.B: 80001-58289829;27;8400/0-1107-0048924/2;m3 ;438.32;45195;4442.83;3;4
FC.B: 80001-58289830;27;8400/0-1107-0048926/6;m3 ;380.44;45195;4063.82;3;4
FC.B: 80001-58289834;27;8400/0-1107-0048927/8;m3 ;771.93;45195;6590.11;3;4
FC.B: 80001-58289835;27;8400/0-1107-0048928/0;m3 ;427.32;45195;4353.57;3;4
FC.B: 80001-58289831;27;8400/0-1107-0048929/1;m3 ;0;45195;1596.94;3;4
FC.B: 80001-58289832;27;8400/0-1107-0048930/8;m3 ;438.32;45195;4417.96;3;4
FC.B: 80001-58277893;4;8332/0-1312-00433673;m3 ;2054.51;45195;15196.33;3;3
FC.B: 80001-58277890;4;8332/0-1312-00433648;m3 ;1135.08;45195;9084.39;3;3
FC.B: 80001-58277945;2;8332/0-0905-00364852;m3 ;3928.38;45195;27574.25;3;3
FC.B: 80001-58278529;7;8336/0-1003-00147184;m3 ;2871.6;45195;20768.87;3;3
FC.B: 80001-02628712;6;8336/0-0904-00141582;m3 ;2836.33;45195;21528.52;3;3
FC.B: 80001-58278787;8;8360/0-1411-00058816;m3 ;383.04;45195;4115.78;3;3
FC.B: 80001-58263180;13;8500/0-1305-00351409;m3 ;14533.59;45195;109742.53;3;2
FC.B: 80001-58277892;4;8332/0-1312-00433685;m3 ;1531.43;45195;11731.61;3;3
FC.B: 00066-00000099;8;54213500040;kw ;43002.41;45195;1052384.24;2;3
FC.B: 00043-00545645;9;74213500029;kw ;47624.72;45195;1396864;2;3
FC.B: 00043-00545646;9;74213500029;kw ;80722.18;45195;1813376.13;2;3
FC.B: 00064-00000298;4;14213500045;kw ;6256.69;45195;180857.91;2;3
FC.B: 00064-00000297;1;54213500039;kw ;44490.05;45195;1308575.3;2;3
FC.B: 80001-58277891;4;8332/0-1312-00433594;m3 ;2232.47;45195;16379.31;3;3
FC.B: 00065-00000216;21;34213500037;kw ;16796.67;45226;682527.79;2;1
FC.B: 80001-59080874;21;8336/0-1308-0017260/0;m3 ;2288.97;45226;16929.43;3;1
FC.B: 80001-59083290;19;8500/0-09-06-0030831/1;m3 ;349.09;45226;4219.09;3;1
FC.B: 80001-59083284;19;8500/0-09-06-0030825/6;m3 ;771.27;45226;7367.11;3;1
FC.B: 80001-59083283;19;8500/0-09-06-0030824/4;m3 ;730.69;45226;7061.27;3;1
FC.B: 80001-59083392;20;8500/0-13-09-0035488/8;m3 ;2373.42;45226;23329.59;3;1
FC.B: 80001-59083289;19;8500/0-09-06-0030830/0;m3 ;257.07;45226;3505.91;3;1
FC.B: 80001-59083288;19;8500/0-09-06-0030829/3;m3 ;338.26;45226;4114.4;3;1
FC.B: 80001-59083287;19;8500/0-09-06-0030828/1;m3 ;993.2;45226;9077.89;3;1
FC.B: 80001-59083286;19;8500/0-09-06-0030827/0;m3 ;354.5;45226;4233.82;3;1
FC.B: 80001-59083285;19;8500/0-09-06-0030826/8;m3 ;227.32;45226;3295.93;3;1
FC.B: 00068-00000638;13;54213500027;kw ;76590.69;45226;1968427.04;2;2
FC.B: 00006-10939134;24;67886;kw ;807.07;45226;12543.14;4;4
FC.B: 00006-10885505;24;67886;kw ;807.07;45226;34223.35;4;4
FC.B: 80001-59083343;12;8500/0-9706-00188971;m3 ;6963.29;45226;53638.51;3;2
FC.B: 80001-59083340;12;8500/0-0311-00248514;m3 ;2484.36;45226;20378.26;3;2
FC.B: 80001-59088743;27;8400/0-1107-0048931/0;m3 ;611;45226;5534.95;3;4
FC.B: 80001-59088738;27;8400/0-1107-0048932/1;m3 ;453.33;45226;4532.63;3;4
FC.B: 80001-59088756;27;8400/0-1905-0062792/0;m3 ;399.13;45226;4150.29;3;4
FC.B: 80001-59088757;27;8400/0-1905-0062793/1;m3 ;431.16;45226;4355.38;3;4
FC.B: 80001-59088755;27;8400/0-1905-0062795/5;m3 ;0;45226;1586.12;3;4
FC.B: 80001-59088754;27;8400/0-1905-0062796/7;m3 ;433.62;45226;4370.14;3;4
FC.B: 80001-59088751;27;8400/0-1703-0057812/7;m3 ;522.32;45226;4967.84;3;4
FC.B: 80001-59088752;27;8400/0-1703-0057820/6;m3 ;652.89;45226;5828.51;3;4
FC.B: 80001-59088753;27;8400/0-1703-0057821/8;m3 ;22.16;45226;1769.82;3;4
FC.B: 80001-59088758;27;8400/0-1703-0057822/0;m3 ;460.71;45226;4568.99;3;4
FC.B: 80001-59088744;27;8400/0-1107-0048933/3;m3 ;369.56;45226;3979.58;3;4
FC.B: 80001-59088745;27;8400/0-1107-0048934/5;m3 ;347.37;45226;3833.79;3;4
FC.B: 80001-59088739;27;8400/0-1107-0048935/7;m3 ;426.23;45226;4337.12;3;4
FC.B: 80001-59088740;27;8400/0-1107-0048936/9;m3 ;310.43;45226;3603.51;3;4
FC.B: 80001-59088746;27;8400/0-1107-0048940/0;m3 ;482.9;45226;4720.69;3;4
FC.B: 80001-59088747;27;8400/0-1107-0048937/1;m3 ;218.59;45226;3187.09;3;4
FC.B: 80001-59088741;27;8400/0-1107-0048938/2;m3 ;293.18;45226;3495.27;3;4
FC.B: 80001-59088735;27;8400/0-1107-0048939/4;m3 ;399.13;45226;4168.61;3;4
FC.B: 80001-59088748;27;8400/0-1107-0048941/2;m3 ;1138.25;45226;8947.62;3;4
FC.B: 80001-59088749;27;8400/0-1107-0048942/4;m3 ;0;45226;1617.65;3;4
FC.B: 80001-59088742;27;8400/0-1107-0048943/6;m3 ;1054.48;45226;8417.17;3;4
FC.B: 80001-59088750;27;8400/0-1107-0048944/8;m3 ;0;45226;1585.13;3;4
FC.B: 80001-02644664;14;8430/0-02-06-0002739/8;m3 ;1604.25;45226;12557.83;3;4
FC.B: 80001-59045971;29;8430/0-1003-0005057/1;m3 ;6203.64;45226;40973.51;3;4
FC.B: 80001-59088689;26;8400/0-9406-0002605/8;m3 ;583.9;45226;5386.02;3;4
FC.B: 00006-10914695;22;1020;kw ;306.13;45223;4737.34;4;4
FC.B: 00006-10860845;22;1020;kw ;306.13;45223;14704.87;4;4
FC.B: 80001-59088815;25;8400/0-0904-0043915/2;m3 ;2729.87;45226;19333.86;3;4
FC.B: 80001-59088821;24;8400/0-0607-0038324/5;m3 ;951;45226;9256.21;3;4
FC.B: 80001-59088688;26;8400/0-9406-0002606/0;m3 ;3570.03;45226;24615.86;3;4
FC.B: 00006-10919509;26;12641;kw ;3238.4;45223;39315.55;4;4
FC.B: 00006-10865625;26;12641;kw ;3238.4;45223;129357.4;4;4
FC.B: 00006-10942905;23;77572;kw ;23665.62;45223;139892.32;4;4
FC.B: 00006-10889233;23;77572;kw ;23665.62;45223;919313.65;4;4
FC.B: 00006-10944733;25;82013;kw ;2326.34;45226;3778.98;4;4
FC.B: 00006-10891069;25;82013;kw ;2326.34;45226;93806.86;4;4
FC.B: 00006-10947852;27;86982;kw ;16102.19;45223;223382.83;4;4
FC.B: 00006-10894190;27;86982;kw ;16102.19;45223;441538.89;4;4
FC.B: 00006-10939756;28;69348;kw ;5649.49;45223;16879.26;4;4
FC.B: 00006-10886079;28;69348;kw ;5649.49;45223;229074.67;4;4
FACT: 00047-07396570;23;47-005286-000-01;m3 ;203.67;45289;18302.34;7;4
FC.B: 00047-07396570;23;47-005286-000-01;m3 ;203.67;45243;18302.35;7;4
FACT: 00047-07343115;26;47-005029-000-01;m3 ;0;45289;35666.84;7;4
FC.B: 00047-07343115;26;47-005029-000-01;m3 ;0;45243;35666.85;7;4
